,Start Time,End Time,Distance (mi),Duration (min),Fuel Cost (USD),Average MPG,Fuel Volume (gal),Hard Accelerations,Hard Brakes,Duration Over 70 mph (secs),Duration Over 75 mph (secs),Duration Over 80 mph (secs),Tags
899,2014-08-14 17:35:00,2014-08-14 18:04:00,11.92,29.04,1.24,32.93,0.37,0,0,0,0,0,Other
900,2014-08-14 13:11:00,2014-08-14 13:25:00,5.01,14.66,0.64,27.05,0.18,2,1,0,0,0,Other
901,2014-08-14 11:54:00,2014-08-14 12:07:00,6.3,13.23,0.6,35.99,0.18,1,0,0,0,0,Other
902,2014-08-14 11:48:00,2014-08-14 11:52:00,0.99,4.2,0.14,23.52,0.05,0,0,0,0,0,Other
903,2014-08-13 20:37:00,2014-08-13 21:01:00,15.63,23.75,1.34,39.75,0.4,1,0,5,0,0,commute
904,2014-08-12 22:43:00,2014-08-12 22:56:00,3.46,12.86,0.41,28.93,0.13,1,0,0,0,0,Other
905,2014-08-12 22:25:00,2014-08-12 22:34:00,2.24,9.33,0.33,23.05,0.11,1,0,0,0,0,Other
906,2014-08-12 10:16:00,2014-08-12 11:13:00,37.49,56.97,3.21,39.75,0.95,1,0,0,0,0,commute
907,2014-08-11 19:45:00,2014-08-11 20:09:00,15.61,24.39,1.37,39.05,0.4,0,1,4,0,0,commute
908,2014-08-11 08:53:00,2014-08-11 08:54:00,0.33,1.01,0.04,30.34,0.0,0,0,0,0,0,Other
909,2014-08-10 22:05:00,2014-08-10 22:24:00,12.83,18.05,1.03,42.34,0.29,0,0,0,0,0,commute
910,2014-08-10 11:00:00,2014-08-10 11:23:00,15.5,23.53,1.41,37.4,0.42,0,0,0,0,0,commute
911,2014-08-09 17:09:00,2014-08-09 17:24:00,5.92,15.03,0.67,30.11,0.18,0,0,0,0,0,Other
912,2014-08-09 16:35:00,2014-08-09 16:42:00,1.34,6.8,0.18,25.17,0.05,0,0,0,0,0,Other
913,2014-08-09 16:25:00,2014-08-09 16:32:00,2.16,6.63,0.23,32.46,0.08,1,0,0,0,0,Other
914,2014-08-09 13:05:00,2014-08-09 13:13:00,3.02,8.41,0.33,30.81,0.11,1,0,0,0,0,Other
915,2014-08-08 21:01:00,2014-08-08 21:33:00,17.88,32.28,1.61,38.34,0.48,3,0,0,0,0,Other
916,2014-08-08 18:55:00,2014-08-08 19:08:00,5.77,12.97,0.66,30.81,0.18,2,0,0,0,0,Other
917,2014-08-08 17:05:00,2014-08-08 17:27:00,11.91,21.87,1.15,35.52,0.34,0,1,49,0,0,Other
918,2014-08-07 16:46:00,2014-08-07 16:54:00,3.18,8.41,0.3,35.75,0.08,0,0,0,0,0,Other
919,2014-08-07 13:52:00,2014-08-07 13:54:00,0.25,1.38,0.04,22.58,0.0,0,0,0,0,0,Other
920,2014-08-07 13:15:00,2014-08-07 13:21:00,1.87,6.04,0.19,34.11,0.05,0,0,0,0,0,Other
921,2014-08-06 20:40:00,2014-08-06 21:02:00,15.61,22.16,1.29,41.4,0.37,0,0,9,0,0,commute
922,2014-08-06 09:21:00,2014-08-06 09:47:00,15.49,25.41,1.39,38.34,0.4,2,0,0,0,0,commute
923,2014-08-05 22:05:00,2014-08-05 22:28:00,15.63,22.52,1.26,43.04,0.37,0,0,1,0,0,commute
924,2014-08-05 10:52:00,2014-08-05 11:17:00,15.49,24.58,1.36,39.52,0.4,0,0,3,0,0,commute
925,2014-08-04 22:03:00,2014-08-04 22:26:00,15.61,22.84,1.32,40.93,0.37,0,0,12,0,0,commute
926,2014-08-04 10:59:00,2014-08-04 11:23:00,15.5,24.22,1.42,37.87,0.4,1,0,0,0,0,commute
927,2014-08-03 22:02:00,2014-08-03 22:26:00,15.63,24.05,1.29,42.1,0.37,0,0,0,0,0,commute
928,2014-08-03 11:03:00,2014-08-03 11:20:00,12.61,16.57,1.12,39.05,0.32,1,0,0,0,0,Other
929,2014-08-02 22:33:00,2014-08-02 22:57:00,10.53,24.17,1.05,34.81,0.29,2,0,0,0,0,Other
930,2014-08-02 19:48:00,2014-08-02 20:09:00,11.87,21.24,1.1,37.63,0.32,0,0,0,0,0,Other
931,2014-08-02 16:05:00,2014-08-02 16:24:00,8.28,19.38,0.84,34.11,0.24,0,0,6,0,0,Other
932,2014-08-02 12:43:00,2014-08-02 12:53:00,4.88,9.69,0.45,37.63,0.13,0,0,0,0,0,Other
933,2014-08-01 17:44:00,2014-08-01 17:54:00,3.22,9.81,0.36,31.52,0.11,0,1,0,0,0,Other
934,2014-08-01 14:38:00,2014-08-01 14:46:00,3.02,8.03,0.36,28.7,0.11,0,0,0,0,0,Other
935,2014-08-01 14:22:00,2014-08-01 14:35:00,5.39,12.72,0.6,31.28,0.18,1,0,0,0,0,Other
936,2014-08-01 13:44:00,2014-08-01 13:52:00,4.15,8.24,0.43,33.87,0.13,1,0,0,0,0,Other
937,2014-08-01 13:33:00,2014-08-01 13:38:00,1.25,5.56,0.2,21.64,0.05,0,0,0,0,0,Other
938,2014-07-31 15:17:00,2014-07-31 15:37:00,11.91,20.3,1.15,35.99,0.32,1,0,10,0,0,Other
939,2014-07-31 12:42:00,2014-07-31 12:57:00,5.19,14.8,0.6,29.87,0.18,0,0,0,0,0,Other
940,2014-07-31 11:30:00,2014-07-31 11:46:00,6.48,15.89,0.68,33.17,0.18,1,0,0,0,0,Other
941,2014-07-30 20:54:00,2014-07-30 21:13:00,12.8,18.37,1.04,42.81,0.29,0,0,0,0,0,commute
942,2014-07-30 09:22:00,2014-07-30 09:45:00,15.5,23.2,1.42,38.1,0.4,1,0,42,8,0,commute
943,2014-07-29 22:03:00,2014-07-29 22:26:00,15.59,23.32,1.37,39.99,0.4,4,0,0,0,0,commute
944,2014-07-29 10:54:00,2014-07-29 11:20:00,15.48,25.88,1.41,38.58,0.4,1,0,0,0,0,commute
945,2014-07-28 22:02:00,2014-07-28 22:25:00,15.6,23.1,1.36,40.22,0.4,1,0,0,0,0,commute
946,2014-07-28 11:09:00,2014-07-28 11:28:00,10.18,19.14,1.01,35.28,0.29,3,0,0,0,0,Other
947,2014-07-28 10:52:00,2014-07-28 11:06:00,6.62,14.16,0.66,34.81,0.18,1,0,0,0,0,Other
948,2014-07-27 22:02:00,2014-07-27 22:25:00,15.62,22.69,1.21,44.93,0.34,1,0,12,0,0,commute
949,2014-07-27 10:52:00,2014-07-27 11:15:00,15.51,23.28,1.42,38.34,0.4,0,0,0,0,0,commute
950,2014-07-26 18:11:00,2014-07-26 18:18:00,2.97,7.17,0.27,39.05,0.08,0,0,0,0,0,Other
951,2014-07-26 14:29:00,2014-07-26 14:36:00,2.98,7.75,0.3,34.34,0.08,0,0,0,0,0,Other
952,2014-07-25 14:03:00,2014-07-25 14:17:00,6.0,13.7,0.61,34.58,0.18,0,0,0,0,0,Other
953,2014-07-25 12:15:00,2014-07-25 12:36:00,6.92,20.77,0.86,27.99,0.24,2,1,0,0,0,Other
954,2014-07-25 06:10:00,2014-07-25 06:40:00,19.63,29.6,1.47,46.81,0.42,0,0,17,0,0,Other
955,2014-07-25 05:10:00,2014-07-25 05:36:00,18.26,26.02,1.51,42.57,0.42,0,0,69,0,0,Other
956,2014-07-25 04:02:00,2014-07-25 04:12:00,4.83,10.49,0.46,36.69,0.13,0,0,0,0,0,Other
957,2014-07-24 22:12:00,2014-07-24 22:17:00,1.37,4.79,0.15,32.69,0.05,0,0,0,0,0,Other
958,2014-07-24 17:27:00,2014-07-24 17:40:00,4.01,12.91,0.49,28.46,0.13,1,0,0,0,0,Other
959,2014-07-24 17:10:00,2014-07-24 17:11:00,0.04,0.65,0.01,17.41,0.0,0,0,0,0,0,Other
960,2014-07-24 16:54:00,2014-07-24 17:05:00,4.0,11.48,0.35,39.52,0.11,1,0,0,0,0,Other
961,2014-07-24 14:47:00,2014-07-24 15:02:00,5.85,15.16,0.72,27.99,0.21,0,0,0,0,0,Other
962,2014-07-24 13:47:00,2014-07-24 14:12:00,20.0,25.05,1.76,39.99,0.5,0,0,44,0,0,Other
963,2014-07-24 12:54:00,2014-07-24 12:57:00,0.26,2.37,0.07,12.94,0.03,0,0,0,0,0,Other
964,2014-07-24 11:18:00,2014-07-24 11:57:00,16.85,38.5,1.71,34.81,0.48,1,0,0,0,0,Other
965,2014-07-24 11:01:00,2014-07-24 11:08:00,0.96,7.55,0.19,17.64,0.05,1,0,0,0,0,Other
966,2014-07-24 10:15:00,2014-07-24 10:49:00,35.65,34.59,2.72,46.57,0.77,0,0,866,94,0,Other
967,2014-07-24 10:00:00,2014-07-24 10:11:00,3.16,10.59,0.39,27.99,0.11,1,0,0,0,0,Other
968,2014-07-23 20:45:00,2014-07-23 21:09:00,15.6,23.99,1.29,42.34,0.37,0,0,22,0,0,commute
969,2014-07-23 09:16:00,2014-07-23 09:40:00,15.47,23.52,1.44,37.63,0.42,0,0,0,0,0,commute
970,2014-07-22 20:20:00,2014-07-22 20:45:00,15.61,24.33,1.36,40.46,0.4,0,0,3,0,0,commute
971,2014-07-22 08:24:00,2014-07-22 08:47:00,15.5,23.0,1.37,39.99,0.4,1,1,0,0,0,commute
972,2014-07-21 22:15:00,2014-07-21 22:37:00,14.23,21.3,1.12,44.69,0.32,1,0,7,0,0,commute
973,2014-07-21 22:13:00,2014-07-21 22:14:00,0.09,1.29,0.04,7.76,0.0,0,0,0,0,0,Other
974,2014-07-21 10:52:00,2014-07-21 11:14:00,15.9,22.35,1.39,39.75,0.4,0,0,0,0,0,commute
975,2014-07-20 22:06:00,2014-07-20 22:29:00,15.13,22.81,1.23,43.51,0.34,0,0,26,0,0,commute
976,2014-07-20 10:58:00,2014-07-20 11:23:00,14.89,25.38,1.39,37.63,0.4,0,0,7,0,0,commute
977,2014-07-16 21:10:00,2014-07-16 21:11:00,0.18,0.85,0.03,27.99,0.0,0,0,0,0,0,Other
978,2014-07-16 20:54:00,2014-07-16 21:10:00,6.52,16.37,0.61,37.63,0.18,1,0,0,0,0,Other
979,2014-07-16 20:37:00,2014-07-16 20:54:00,9.15,16.72,0.8,40.69,0.24,0,0,0,0,0,Other
980,2014-07-16 09:20:00,2014-07-16 09:44:00,14.23,23.81,1.37,36.46,0.4,0,0,0,0,0,commute
981,2014-07-15 21:58:00,2014-07-15 22:15:00,10.76,17.44,0.85,44.46,0.24,0,0,0,0,0,Other
982,2014-07-15 11:00:00,2014-07-15 11:19:00,10.92,19.01,1.02,37.63,0.29,1,0,1,0,0,Other
983,2014-07-15 10:49:00,2014-07-15 10:56:00,1.31,7.0,0.19,24.7,0.05,0,0,0,0,0,Other
984,2014-07-14 22:10:00,2014-07-14 22:33:00,14.61,22.77,1.21,42.57,0.34,2,0,10,0,0,commute
985,2014-07-14 10:44:00,2014-07-14 11:12:00,14.77,28.62,1.44,37.87,0.4,1,0,0,0,0,commute
986,2014-07-13 20:01:00,2014-07-13 20:25:00,14.9,23.26,1.24,41.87,0.34,0,0,3,0,0,commute
987,2014-07-13 09:05:00,2014-07-13 09:26:00,14.16,20.69,1.25,39.99,0.34,1,0,0,0,0,commute
988,2014-07-12 19:45:00,2014-07-12 20:20:00,21.91,35.57,1.97,39.05,0.55,0,0,3,0,0,Other
989,2014-07-12 18:16:00,2014-07-12 18:34:00,4.33,17.67,0.47,32.93,0.13,0,0,0,0,0,Other
990,2014-07-12 16:46:00,2014-07-12 17:12:00,6.59,26.19,0.86,22.82,0.24,1,0,0,0,0,Other
991,2014-07-12 14:45:00,2014-07-12 15:07:00,7.02,22.47,0.75,32.93,0.21,0,0,0,0,0,Other
992,2014-07-11 17:51:00,2014-07-11 17:59:00,2.12,7.69,0.22,33.87,0.05,0,0,0,0,0,Other
993,2014-07-11 14:44:00,2014-07-11 14:51:00,2.98,6.59,0.31,33.87,0.08,0,0,0,0,0,Other
994,2014-07-11 11:56:00,2014-07-11 12:08:00,3.2,12.56,0.43,26.34,0.13,0,0,0,0,0,Other
995,2014-07-11 11:21:00,2014-07-11 11:26:00,0.43,4.58,0.09,17.64,0.03,1,0,0,0,0,Other
996,2014-07-11 10:39:00,2014-07-11 10:53:00,4.1,14.1,0.5,28.93,0.13,2,0,0,0,0,Other
997,2014-07-10 17:18:00,2014-07-10 17:25:00,2.14,6.92,0.2,38.1,0.05,1,0,0,0,0,Other
998,2014-07-10 14:16:00,2014-07-10 14:23:00,2.03,7.27,0.22,32.46,0.05,1,0,0,0,0,Other
999,2014-07-10 13:56:00,2014-07-10 14:12:00,5.64,15.79,0.65,30.58,0.18,1,0,0,0,0,Other
1000,2014-07-10 12:56:00,2014-07-10 13:09:00,6.11,12.63,0.66,32.46,0.18,0,1,0,0,0,Other
1001,2014-07-09 20:33:00,2014-07-09 20:56:00,15.24,23.15,1.54,37.4,0.45,0,0,1,0,0,commute
1002,2014-07-09 09:24:00,2014-07-09 09:48:00,11.07,23.51,1.12,34.81,0.32,0,0,0,0,0,commute
1003,2014-07-08 22:00:00,2014-07-08 22:22:00,14.61,22.03,1.22,42.1,0.34,1,0,16,0,0,commute
1004,2014-07-08 10:49:00,2014-07-08 11:15:00,15.17,25.77,1.47,36.46,0.42,2,0,7,0,0,commute
1005,2014-07-07 22:03:00,2014-07-07 22:26:00,15.12,22.67,1.25,42.34,0.37,1,0,0,0,0,commute
1006,2014-07-07 10:51:00,2014-07-07 11:16:00,13.69,25.24,1.34,35.75,0.37,1,0,0,0,0,commute
1007,2014-07-03 23:45:00,2014-07-03 23:45:00,0.15,0.74,0.01,35.75,0.0,0,0,0,0,0,Other
1008,2014-07-03 23:36:00,2014-07-03 23:45:00,1.08,8.69,0.16,23.05,0.05,0,0,0,0,0,Other
1009,2014-07-03 19:00:00,2014-07-03 19:24:00,3.09,24.28,0.55,20.23,0.16,0,0,0,0,0,Other
1010,2014-07-03 16:24:00,2014-07-03 16:31:00,2.0,6.59,0.22,30.81,0.05,0,0,0,0,0,Other
1011,2014-07-03 13:19:00,2014-07-03 13:26:00,1.57,7.0,0.22,25.17,0.05,0,0,0,0,0,Other
1012,2014-07-02 20:51:00,2014-07-02 21:04:00,6.6,13.1,0.61,37.63,0.18,2,0,0,0,0,Other
1013,2014-07-02 20:31:00,2014-07-02 20:48:00,8.95,16.42,0.74,42.57,0.21,1,0,0,0,0,Other
1014,2014-07-02 11:28:00,2014-07-02 11:53:00,13.75,24.72,1.22,39.52,0.34,0,0,0,0,0,commute
1015,2014-07-01 22:00:00,2014-07-01 22:23:00,14.91,22.6,1.24,42.34,0.34,0,0,12,0,0,commute
1016,2014-07-01 12:44:00,2014-07-01 13:06:00,15.47,22.22,1.34,40.22,0.4,1,0,12,0,0,Other
1017,2014-07-01 12:36:00,2014-07-01 12:41:00,0.62,4.69,0.11,19.99,0.03,0,0,0,0,0,Other
1018,2014-06-30 22:00:00,2014-06-30 22:23:00,14.92,22.62,1.21,43.51,0.34,0,0,4,0,0,commute
1019,2014-06-30 12:48:00,2014-06-30 13:13:00,15.47,24.85,1.34,38.34,0.4,0,0,0,0,0,commute
1020,2014-06-29 22:03:00,2014-06-29 22:25:00,14.98,22.68,1.24,42.34,0.34,0,0,0,0,0,commute
1021,2014-06-29 10:54:00,2014-06-29 11:17:00,14.8,22.87,1.39,37.16,0.4,0,0,0,0,0,commute
1022,2014-06-27 22:05:00,2014-06-27 22:21:00,5.74,15.85,0.58,34.81,0.16,0,0,0,0,0,Other
1023,2014-06-27 21:09:00,2014-06-27 21:20:00,4.21,10.79,0.34,43.28,0.11,0,0,0,0,0,Other
1024,2014-06-27 20:31:00,2014-06-27 20:38:00,1.05,6.59,0.15,24.7,0.05,0,0,0,0,0,Other
1025,2014-06-27 16:53:00,2014-06-27 17:02:00,3.2,8.37,0.33,33.64,0.11,0,0,0,0,0,Other
1026,2014-06-27 12:42:00,2014-06-27 12:51:00,2.72,9.06,0.32,29.4,0.08,1,0,0,0,0,Other
1027,2014-06-26 16:31:00,2014-06-26 16:40:00,5.8,9.59,0.5,39.99,0.13,0,0,0,0,0,Other
1028,2014-06-26 16:27:00,2014-06-26 16:31:00,0.58,3.6,0.13,15.99,0.03,0,0,0,0,0,Other
1029,2014-06-26 14:12:00,2014-06-26 14:24:00,4.76,11.79,0.46,36.69,0.13,1,0,0,0,0,Other
1030,2014-06-26 12:32:00,2014-06-26 12:50:00,12.22,18.56,1.05,41.16,0.29,2,0,22,0,0,Other
1031,2014-06-26 10:34:00,2014-06-26 10:57:00,13.18,23.01,1.18,39.28,0.34,1,0,1,0,0,Other
1032,2014-06-25 20:28:00,2014-06-25 20:52:00,14.64,23.81,1.3,39.28,0.37,0,0,5,0,0,commute
1033,2014-06-25 09:25:00,2014-06-25 09:49:00,14.67,24.03,1.37,37.4,0.4,0,0,0,0,0,commute
1034,2014-06-24 22:14:00,2014-06-24 22:36:00,15.09,21.7,1.24,42.57,0.34,0,0,21,0,0,commute
1035,2014-06-24 10:53:00,2014-06-24 11:16:00,14.84,22.25,1.3,40.22,0.37,2,0,0,0,0,commute
1036,2014-06-23 22:09:00,2014-06-23 22:32:00,15.65,23.02,1.29,42.1,0.37,2,0,66,0,0,commute
1037,2014-06-23 11:51:00,2014-06-23 12:15:00,14.82,23.89,1.36,38.34,0.4,1,0,12,0,0,commute
1038,2014-06-22 21:59:00,2014-06-22 22:21:00,15.14,21.76,1.27,41.87,0.37,1,0,26,0,0,commute
1039,2014-06-22 10:57:00,2014-06-22 11:20:00,14.79,22.53,1.36,37.87,0.4,0,0,0,0,0,commute
1040,2014-06-20 16:45:00,2014-06-20 16:46:00,0.05,0.35,0.01,33.17,0.0,0,0,0,0,0,Other
1041,2014-06-20 16:35:00,2014-06-20 16:45:00,2.3,10.09,0.28,29.17,0.08,0,0,0,0,0,Other
1042,2014-06-20 13:16:00,2014-06-20 13:19:00,0.18,2.9,0.03,20.93,0.0,0,0,0,0,0,Other
1043,2014-06-20 13:07:00,2014-06-20 13:10:00,0.87,3.56,0.13,22.82,0.03,0,0,0,0,0,Other
1044,2014-06-19 16:54:00,2014-06-19 17:04:00,3.2,9.45,0.32,33.4,0.08,0,0,0,0,0,Other
1045,2014-06-19 12:59:00,2014-06-19 13:09:00,2.61,10.3,0.33,27.52,0.11,1,0,0,0,0,Other
1046,2014-06-19 12:04:00,2014-06-19 12:09:00,2.26,4.94,0.22,35.28,0.05,1,0,0,0,0,Other
1047,2014-06-19 10:30:00,2014-06-19 10:31:00,0.1,1.26,0.03,13.41,0.0,0,0,0,0,0,Other
1048,2014-06-19 10:24:00,2014-06-19 10:30:00,2.91,6.37,0.31,33.17,0.08,0,0,0,0,0,Other
1049,2014-06-18 21:02:00,2014-06-18 21:17:00,6.31,14.65,0.58,37.87,0.16,0,0,0,0,0,Other
1050,2014-06-18 20:45:00,2014-06-18 21:00:00,9.67,14.83,0.8,42.57,0.24,1,0,0,0,0,Other
1051,2014-06-18 09:34:00,2014-06-18 10:00:00,14.73,26.02,1.35,37.87,0.4,1,0,0,0,0,commute
1052,2014-06-17 22:03:00,2014-06-17 22:24:00,14.89,21.51,1.22,42.34,0.34,2,0,0,0,0,commute
1053,2014-06-17 11:00:00,2014-06-17 11:19:00,13.41,18.97,1.11,42.1,0.32,1,0,0,0,0,Other
1054,2014-06-16 22:09:00,2014-06-16 22:25:00,12.49,16.46,0.97,45.16,0.26,0,0,22,6,0,Other
1055,2014-06-16 10:58:00,2014-06-16 11:22:00,15.49,23.92,1.4,38.58,0.4,0,0,0,0,0,Other
1056,2014-06-15 22:06:00,2014-06-15 22:30:00,15.62,24.0,1.26,43.28,0.37,2,0,21,0,0,commute
1057,2014-06-15 10:51:00,2014-06-15 11:14:00,15.5,23.08,1.41,38.34,0.4,3,0,0,0,0,commute
1058,2014-06-14 20:24:00,2014-06-14 20:36:00,4.85,11.36,0.45,38.1,0.13,0,0,0,0,0,Other
1059,2014-06-14 18:17:00,2014-06-14 18:27:00,4.56,10.02,0.45,35.52,0.13,0,0,0,0,0,Other
1060,2014-06-14 15:56:00,2014-06-14 16:01:00,2.54,5.42,0.25,36.22,0.08,0,0,0,0,0,Other
1061,2014-06-14 12:57:00,2014-06-14 13:11:00,6.36,14.31,0.68,32.93,0.18,2,0,0,0,0,Other
1062,2014-06-14 12:03:00,2014-06-14 12:21:00,14.94,18.2,1.2,43.99,0.34,0,0,29,0,0,Other
1063,2014-06-14 09:49:00,2014-06-14 10:13:00,15.99,24.76,1.42,39.52,0.4,1,0,188,0,0,Other
1064,2014-06-14 09:26:00,2014-06-14 09:37:00,3.16,10.51,0.39,29.64,0.11,1,0,0,0,0,Other
1065,2014-06-13 18:42:00,2014-06-13 19:08:00,18.39,26.01,1.5,43.28,0.42,1,0,0,0,0,Other
1066,2014-06-13 16:51:00,2014-06-13 17:06:00,5.8,15.02,0.68,30.34,0.18,1,0,0,0,0,Other
1067,2014-06-13 13:23:00,2014-06-13 13:44:00,11.94,20.83,1.21,35.05,0.34,3,0,10,0,0,Other
1068,2014-06-12 15:51:00,2014-06-12 16:03:00,4.54,12.41,0.54,29.4,0.16,0,0,0,0,0,Other
1069,2014-06-12 13:41:00,2014-06-12 13:54:00,4.25,13.56,0.54,27.05,0.16,0,0,0,0,0,Other
1070,2014-06-12 11:33:00,2014-06-12 11:54:00,8.31,20.74,0.91,31.75,0.26,2,1,0,0,0,Other
1071,2014-06-11 20:35:00,2014-06-11 20:58:00,15.59,23.34,1.42,38.34,0.4,0,0,24,0,0,commute
1072,2014-06-11 09:21:00,2014-06-11 09:46:00,14.59,24.25,1.38,36.93,0.4,2,0,11,0,0,commute
1073,2014-06-10 22:11:00,2014-06-10 22:32:00,15.61,21.51,1.33,41.16,0.37,1,0,2,0,0,commute
1074,2014-06-10 10:47:00,2014-06-10 11:10:00,15.49,23.7,1.38,39.28,0.4,0,0,0,0,0,commute
1075,2014-06-09 21:52:00,2014-06-09 22:13:00,15.61,21.19,1.28,42.81,0.37,0,0,0,0,0,commute
1076,2014-06-09 11:01:00,2014-06-09 11:22:00,12.68,20.74,1.15,38.58,0.32,0,0,0,0,0,commute
1077,2014-06-09 10:48:00,2014-06-09 10:57:00,3.24,8.63,0.4,28.23,0.11,0,0,0,0,0,Other
1078,2014-06-08 22:04:00,2014-06-08 22:26:00,15.62,21.72,1.37,39.75,0.4,0,0,0,0,0,commute
1079,2014-06-08 10:56:00,2014-06-08 11:19:00,15.5,22.67,1.39,39.05,0.4,1,0,0,0,0,commute
1080,2014-06-07 19:17:00,2014-06-07 19:22:00,1.38,5.38,0.15,31.75,0.05,0,0,0,0,0,Other
1081,2014-06-07 17:59:00,2014-06-07 18:21:00,13.41,21.16,1.14,41.16,0.32,1,0,0,0,0,Other
1082,2014-06-07 17:35:00,2014-06-07 17:36:00,0.1,0.82,0.01,26.11,0.0,0,0,0,0,0,Other
1083,2014-06-07 15:38:00,2014-06-07 16:03:00,14.13,25.69,1.27,39.05,0.37,1,0,0,0,0,Other
1084,2014-06-06 16:59:00,2014-06-06 17:10:00,5.33,10.31,0.49,37.63,0.13,1,0,0,0,0,Other
1085,2014-06-06 16:29:00,2014-06-06 16:42:00,4.2,13.09,0.55,27.28,0.16,1,0,0,0,0,Other
1086,2014-06-06 14:42:00,2014-06-06 14:51:00,3.01,8.34,0.35,30.11,0.11,0,0,0,0,0,Other
1087,2014-06-05 19:07:00,2014-06-05 19:21:00,5.11,14.42,0.62,28.7,0.18,1,0,0,0,0,Other
1088,2014-06-05 18:26:00,2014-06-05 18:47:00,7.87,20.49,0.84,32.93,0.24,1,1,0,0,0,Other
1089,2014-06-05 17:34:00,2014-06-05 17:42:00,2.13,7.5,0.23,32.69,0.05,2,0,0,0,0,Other
1090,2014-06-05 16:58:00,2014-06-05 17:09:00,3.27,10.44,0.42,27.28,0.13,0,1,0,0,0,Other
1091,2014-06-05 16:30:00,2014-06-05 16:55:00,13.31,25.14,1.19,40.22,0.34,1,1,6,0,0,Other
1092,2014-06-05 14:35:00,2014-06-05 14:43:00,3.03,7.79,0.3,35.52,0.08,0,0,0,0,0,Other
1093,2014-06-05 14:14:00,2014-06-05 14:21:00,3.03,6.7,0.33,32.22,0.11,0,0,0,0,0,Other
1094,2014-06-04 20:40:00,2014-06-04 21:04:00,15.62,23.58,1.26,43.28,0.37,2,0,0,0,0,commute
1095,2014-06-04 09:26:00,2014-06-04 09:50:00,15.49,24.07,1.34,40.46,0.4,0,0,1,0,0,commute
1096,2014-06-03 22:04:00,2014-06-03 22:26:00,15.59,22.89,1.28,42.57,0.37,0,0,0,0,0,commute
1097,2014-06-03 10:56:00,2014-06-03 11:19:00,15.49,22.45,1.31,41.16,0.37,3,0,0,0,0,commute
1098,2014-06-02 22:05:00,2014-06-02 22:28:00,15.55,22.8,1.28,42.57,0.37,0,0,0,0,0,commute
1099,2014-06-02 10:53:00,2014-06-02 11:17:00,15.47,24.46,1.37,39.52,0.4,2,0,0,0,0,commute
1100,2014-06-01 21:59:00,2014-06-01 22:22:00,15.61,23.34,1.33,40.93,0.37,0,0,0,0,0,commute
1101,2014-06-01 11:00:00,2014-06-01 11:16:00,12.86,15.56,1.02,43.99,0.29,0,0,2,0,0,Other
1102,2014-05-31 17:42:00,2014-05-31 17:51:00,3.18,8.73,0.4,27.76,0.11,0,0,0,0,0,Other
1103,2014-05-31 14:35:00,2014-05-31 14:38:00,1.13,2.58,0.1,38.34,0.03,0,0,0,0,0,Other
1104,2014-05-30 21:47:00,2014-05-30 21:56:00,4.2,9.29,0.38,38.34,0.11,0,0,0,0,0,Other
1105,2014-05-30 19:42:00,2014-05-30 19:55:00,4.38,12.57,0.46,33.17,0.13,0,0,0,0,0,Other
1106,2014-05-30 17:23:00,2014-05-30 17:45:00,10.57,21.83,1.02,35.99,0.29,2,1,0,0,0,Other
1107,2014-05-30 16:02:00,2014-05-30 16:17:00,4.9,15.01,0.63,27.52,0.18,1,0,0,0,0,Other
1108,2014-05-30 14:26:00,2014-05-30 14:43:00,11.05,16.67,0.91,42.34,0.26,0,0,5,0,0,Other
1109,2014-05-30 13:06:00,2014-05-30 13:09:00,1.2,3.13,0.11,38.34,0.03,0,0,0,0,0,Other
1110,2014-05-29 20:39:00,2014-05-29 20:58:00,10.38,18.99,0.82,43.99,0.24,0,0,0,0,0,Other
1111,2014-05-29 19:54:00,2014-05-29 20:08:00,4.96,14.19,0.52,32.93,0.16,0,0,0,0,0,Other
1112,2014-05-29 19:50:00,2014-05-29 19:51:00,0.09,1.26,0.03,12.23,0.0,0,0,0,0,0,Other
1113,2014-05-29 19:17:00,2014-05-29 19:34:00,7.37,17.26,0.75,33.87,0.21,0,0,0,0,0,Other
1114,2014-05-29 15:51:00,2014-05-29 15:59:00,3.2,8.33,0.3,36.46,0.08,0,0,0,0,0,Other
1115,2014-05-29 12:45:00,2014-05-29 12:53:00,3.35,8.12,0.37,31.05,0.11,0,0,0,0,0,Other
1116,2014-05-29 11:24:00,2014-05-29 11:29:00,1.34,5.0,0.16,29.64,0.05,0,0,0,0,0,Other
1117,2014-05-28 20:13:00,2014-05-28 20:21:00,3.11,7.55,0.28,38.1,0.08,0,0,0,0,0,Other
1118,2014-05-28 19:51:00,2014-05-28 20:09:00,12.55,18.48,1.1,39.99,0.32,0,0,3,0,0,Other
1119,2014-05-28 09:32:00,2014-05-28 09:50:00,13.41,18.52,1.15,40.93,0.32,0,0,115,0,0,Other
1120,2014-05-28 09:24:00,2014-05-28 09:26:00,0.03,1.07,0.03,4.7,0.0,0,0,0,0,0,Other
1121,2014-05-27 21:54:00,2014-05-27 22:17:00,15.6,22.95,1.27,42.81,0.37,1,0,0,0,0,commute
1122,2014-05-27 10:49:00,2014-05-27 11:13:00,15.48,24.12,1.4,38.58,0.4,1,0,0,0,0,commute
1123,2014-05-27 00:57:00,2014-05-27 01:18:00,11.91,21.73,1.05,39.52,0.29,0,1,0,0,0,Other
